order,value
1281,999
1282,999
1283,999
1284,999
1285,999
1286,999
1287,999
1288,999
1289,999
1290,999
1291,999
1292,999
1293,999
1294,999
1295,999
1296,999
1297,999
1298,999
1299,999
1300,999
1301,999
1302,999
1303,999
1304,999
1305,999
1306,999
1307,999
1308,999
1309,999
1310,999
1311,999
1312,999
1313,999
1314,999
1315,999
1316,999
1317,999
1318,999
1319,999
1320,999
1321,999
1322,999
1323,999
1324,999
1325,999
1326,999
1327,999
1328,999
1329,999
1330,999
1331,47
1332,182
1333,140
1334,80
1335,29
1336,46
1337,48
1338,44
1339,999
1340,175
1341,92
1342,12
1343,21
1344,138
1345,0
1346,3
1347,0
1348,47
1349,0
1350,130
1351,0
1352,53
1353,75
1354,36
1355,0
1356,35
1357,46
1358,999
1359,162
1360,0
1361,0
1362,61
1363,0
1364,68
1365,36
1366,999
1367,999
1368,30
1369,68
1370,68
1371,68
1372,108
1373,0
1374,10
1375,999
1376,999
1377,211
1378,139
1379,113
1380,0
1381,67
1382,3
1383,0
1384,999
1385,999
1386,999
1387,0
1388,113
1389,7
1390,13
1391,999
1392,999
1393,999
1394,119
1395,144
1396,17
1397,70
1398,0
1399,999
1400,999
1401,0
1402,999
1403,214
1404,15
1405,124
1406,66
1407,11
1408,999
1409,0
1410,0
1411,60
1412,10
1413,21
1414,999
1415,0
1416,3
1417,48
1418,5
1419,12
1420,999
1421,999
1422,999
1423,999
1424,999
1425,48
1426,34
1427,43
1428,32
1429,25
1430,999
1431,31
1432,11
1433,46
1434,26
1435,44
1436,63
1437,18
1438,40
1439,18
1440,37
1441,55
1442,16
1443,13
1444,8
1445,9
1446,73
1447,25
1448,34
1449,267
1450,221
1451,109
1452,6
1453,27
1454,21
1455,8
1456,10
1457,46
1458,999
1459,999
1460,142
1461,123
1462,999
1463,171
1464,135
1465,70
1466,0
1467,53
1468,76
1469,1
1470,103
1471,82
1472,3
1473,42
1474,999
1475,999
1476,999
1477,999
1478,999
1479,999
1480,999
1481,999
1482,999
1483,999
1484,999
1485,999
1486,999
1487,999
1488,999
1489,999
1490,999
1491,999
1492,999
1493,999
1494,999
1495,999
1496,76
1497,184
1498,134
1499,198
1500,999
1501,999
1502,999
1503,999
1504,999
1505,999
1506,999
1507,999
1508,999
1509,999
1510,999
1511,999
1512,999
1513,85
1514,62
1515,999
1516,149
1517,119
1518,153
1519,1
1520,999
1521,999
1522,999
1523,999
1524,999
1525,999
1526,47
1527,999
1528,96
1529,98
1530,999
1531,999
1532,999
1533,999
1534,999
1535,999
1536,999
1537,999
1538,999
1539,999
1540,999
1541,999
1542,999
1543,999
1544,318
1545,999
1546,999
1547,285
1548,64
1549,134
1550,98
1551,0
1552,167
1553,25
1554,999
1555,392
1556,131
1557,163
1558,158
1559,0
1560,46
1561,5
1562,8
1563,13
1564,38
1565,999
1566,265
1567,32
1568,0
1569,78
1570,0
1571,152
1572,123
1573,51
1574,51
1575,52
1576,2
1577,18
1578,35
1579,0
1580,4
1581,0
1582,90
1583,87
1584,15
1585,37
1586,35
1587,24
1588,68
1589,0
1590,5
1591,8
1592,4
1593,171
1594,156
1595,122
1596,121
1597,7
1598,11
1599,23
1600,252
1601,113
1602,158
1603,125
1604,8
1605,28
1606,999
1607,999
1608,244
1609,0
1610,41
1611,131
1612,0
1613,38
1614,999
1615,999
1616,157
1617,129
1618,40
1619,54
1620,6
1621,5
1622,15
1623,26
1624,438
1625,11
1626,72
1627,0
1628,130
1629,17
1630,0
1631,46
1632,0
1633,9
1634,999
1635,378
1636,170
1637,123
1638,125
1639,123
1640,100
1641,11
1642,29
1643,0
1644,175
1645,999
1646,999
1647,999
1648,999
1649,86
1650,287
1651,70
1652,60
1653,0
1654,352
1655,276
1656,86
1657,0
1658,48
1659,5
1660,999
1661,410
1662,157
1663,84
