Order,Value
2143,2049
2144,2051
2145,2052
2146,2052
2147,2050
2148,1
2149,3
2150,3
2151,3
2152,2
2153,1
2154,1
2155,2049
2156,2051
2157,2052
2158,2051
2159,2049
2160,2048
2161,1
2162,2
2163,1
2164,1
2165,0
2166,1
2167,1
2168,1
2169,2049
2170,2052
2171,2052
2172,2050
2173,2
2174,4
2175,5
2176,3
2177,0
2178,2050
2179,2051
2180,2051
2181,2051
2182,2050
2183,2049
2184,1
2185,3
2186,5
2187,5
2188,2
2189,2050
2190,2053
2191,2054
2192,2052
2193,2049
2194,1
2195,3
2196,4
2197,3
2198,2
2199,0
2200,2049
2201,2049
2202,2049
2203,2050
2204,2050
2205,2050
2206,2050
2207,2048
2208,2
2209,5
2210,6
2211,6
2212,4
2213,2048
2214,2053
2215,2056
2216,2056
2217,2054
2218,2051
2219,2048
2220,3
2221,6
2222,6
2223,5
2224,4
2225,2
2226,2050
2227,2053
2228,2055
2229,2055
2230,2053
2231,2050
2232,1
2233,4
2234,6
2235,6
2236,5
2237,4
2238,2
2239,2048
2240,2052
2241,2054
2242,2055
2243,2053
2244,2050
2245,2
2246,4
2247,5
2248,5
2249,3
2250,1
2251,2050
2252,2052
2253,2053
2254,2051
2255,2049
2256,1
2257,2
2258,3
2259,3
2260,3
2261,1
2262,2049
2263,2050
2264,2051
2265,2051
2266,2050
2267,1
2268,2
2269,2
2270,1
2271,1
2272,1
2273,2048
2274,2049
2275,2050
2276,2049
2277,0
2278,1
2279,0
2280,2048
2281,0
2282,1
2283,1
2284,1
2285,2049
2286,2049
2287,2049
2288,2049
2289,2048
2290,2048
2291,2048
2292,2049
2293,2049
2294,2049
2295,2049
2296,0
2297,2
2298,3
2299,3
2300,2
2301,2048
2302,2050
2303,2050
2304,2049
2305,2049
2306,2049
2307,2050
2308,2048
2309,2
2310,3
2311,3
2312,2
2313,0
2314,2050
2315,2052
2316,2052
2317,2051
2318,2049
2319,1
2320,2
2321,2
2322,1
2323,1
2324,1
2325,1
2326,1
2327,0
2328,2049
2329,2050
2330,2051
2331,2050
2332,2049
2333,1
2334,3
2335,5
2336,5
2337,3
2338,2049
2339,2052
2340,2053
2341,2052
2342,2050
2343,0
2344,3
2345,4
2346,3
2347,1
2348,2049
2349,2051
2350,2051
2351,2051
2352,2050
2353,2048
2354,1
2355,3
2356,4
2357,3
2358,2
2359,2049
2360,2051
2361,2053
2362,2053
2363,2051
2364,1
2365,5
2366,6
2367,6
2368,4
2369,0
2370,2051
2371,2053
2372,2053
2373,2052
2374,2051
2375,2049
2376,1
2377,2
2378,3
2379,3
2380,3
2381,3
2382,1
2383,2050
2384,2052
2385,2053
2386,2052
2387,2048
2388,2
2389,3
2390,2
2391,1
2392,1
2393,0
