order,value
2249,662
2250,719
2251,651
2252,703
2253,675
2254,635
2255,689
2256,440
2257,327
2258,1560
2259,678
2260,711
2261,570
2262,416
2263,664
2264,659
2265,56
2266,572
2267,532
2268,688
2269,563
2270,607
2271,692
2272,688
2273,501
2274,680
2275,712
2276,710
2277,671
2278,438
2279,677
2280,655
2281,492
2282,528
2283,264
2284,618
2285,545
2286,587
2287,733
2288,694
2289,547
2290,359
2291,1408
2292,352
2293,603
2294,121
2295,621
2296,204
2297,1519
2298,138
2299,219
2300,505
2301,708
2302,720
2303,647
2304,328
2305,684
2306,670
2307,616
2308,694
2309,533
2310,702
2311,678
2312,667
2313,430
2314,475
2315,419
2316,327
2317,474
2318,709
2319,615
2320,2023
2321,683
2322,695
2323,399
2324,702
2325,421
2326,409
2327,676
2328,613
2329,424
2330,626
2331,1797
2332,663
2333,624
2334,623
2335,450
2336,683
2337,680
2338,712
2339,654
2340,685
2341,698
2342,603
2343,610
2344,516
2345,671
2346,658
2347,692
2348,628
2349,700
2350,680
2351,640
2352,588
2353,509
2354,480
2355,113
2356,642
2357,405
2358,338
2359,1380
2360,267
2361,392
2362,650
2363,2037
2364,683
2365,494
2366,561
2367,578
2368,690
2369,530
2370,696
2371,701
2372,601
2373,696
2374,594
2375,662
2376,347
2377,708
2378,622
2379,519
2380,691
2381,676
2382,468
2383,231
2384,629
2385,669
2386,668
2387,538
2388,430
2389,705
2390,549
2391,516
2392,196
2393,361
2394,602
2395,689
2396,599
2397,598
2398,693
2399,680
2400,689
2401,690
2402,432
2403,664
2404,680
2405,1780
2406,605
2407,701
2408,642
2409,683
2410,666
2411,542
2412,542
2413,596
2414,482
2415,482
2416,233
2417,621
2418,194
2419,629
2420,316
2421,31
2422,688
2423,672
2424,605
2425,705
2426,689
2427,696
2428,673
2429,233
2430,674
2431,673
2432,595
2433,475
2434,668
2435,479
2436,643
2437,646
2438,467
2439,675
2440,466
2441,455
2442,686
2443,89
2444,287
2445,330
2446,638
2447,173
2448,482
2449,84
2450,614
2451,677
2452,381
2453,426
2454,658
2455,669
2456,685
2457,581
2458,540
2459,703
2460,676
2461,704
2462,666
2463,397
2464,692
2465,276
2466,595
2467,647
2468,687
2469,420
2470,641
2471,1415
2472,476
2473,276
2474,712
2475,623
2476,529
2477,690
2478,324
2479,671
2480,591
2481,310
2482,171
2483,712
2484,140
2485,63
2486,529
2487,687
2488,682
2489,692
2490,584
2491,692
2492,677
2493,408
2494,654
2495,1491
2496,614
2497,305
2498,686
2499,572
2500,691
2501,463
2502,673
2503,379
2504,684
2505,671
2506,608
2507,128
2508,38
2509,603
2510,392
2511,374
2512,1291
2513,680
2514,550
2515,552
2516,532
2517,705
2518,684
2519,286
2520,601
2521,1041
2522,697
2523,709
2524,495
2525,796
2526,686
2527,382
2528,595
2529,282
2530,594
2531,216
2532,483
2533,652
2534,668
2535,487
2536,656
2537,440
2538,677
2539,509
2540,702
2541,682
2542,587
2543,542
2544,693
2545,692
2546,493
2547,700
2548,677
2549,593
2550,686
2551,679
2552,693
2553,695
2554,1541
2555,701
2556,676
2557,578
2558,683
2559,507
2560,140
2561,520
2562,634
2563,1807
2564,451
2565,375
2566,3
2567,242
2568,463
2569,508
2570,454
2571,684
2572,708
2573,708
2574,483
2575,443
2576,673
2577,658
2578,601
2579,697
2580,715
2581,606
2582,476
2583,693
2584,1295
2585,704
2586,646
2587,187
2588,494
2589,509
2590,2207
2591,831
2592,417
2593,79
2594,683
2595,730
2596,725
2597,708
