order,value
1724,521
1725,521
1726,532
1727,532
1728,532
1729,527
1730,527
1731,531
1732,531
1733,531
1734,518
1735,518
1736,536
1737,536
1738,536
1739,531
1740,531
1741,531
1742,526
1743,526
1744,552
1745,552
1746,525
1747,525
1748,525
1749,537
1750,586
1751,586
1752,586
1753,652
1754,652
1755,564
1756,564
1757,564
1758,549
1759,549
1760,549
1761,526
1762,526
1763,526
1764,528
1765,528
1766,522
1767,521
1768,543
1769,543
1770,543
1771,530
1772,530
1773,530
1774,532
1775,532
1776,533
1777,533
1778,533
1779,533
1780,533
1781,532
1782,532
1783,532
1784,515
1785,515
1786,515
1787,534
1788,534
1789,534
1790,526
1791,526
1792,526
1793,538
1794,538
1795,538
1796,557
1797,569
1798,569
1799,600
1800,600
1801,600
1802,584
1803,584
1804,584
1805,568
1806,525
1807,525
1808,525
1809,524
1810,507
1811,507
1812,507
1813,526
1814,526
1815,526
1816,515
1817,515
1818,524
1819,524
1820,524
1821,549
1822,596
1823,596
1824,596
1825,623
1826,623
1827,563
1828,563
1829,563
1830,543
1831,516
1832,516
1833,516
1834,536
1835,536
1836,521
1837,521
1838,521
1839,524
1840,524
1841,520
1842,520
1843,506
1844,506
1845,506
1846,536
1847,536
1848,536
1849,526
1850,526
1851,531
1852,512
1853,512
1854,512
1855,530
1856,530
1857,530
1858,528
1859,515
1860,515
1861,514
1862,514
1863,514
1864,511
1865,511
1866,529
1867,530
1868,521
1869,521
1870,521
1871,553
1872,520
1873,524
1874,524
1875,524
1876,519
1877,519
1878,532
1879,532
1880,532
1881,510
1882,510
1883,517
1884,517
1885,517
1886,525
1887,525
1888,546
1889,546
1890,546
1891,575
1892,575
1893,617
1894,587
1895,587
1896,587
1897,559
1898,559
1899,559
1900,522
1901,522
1902,522
1903,536
1904,536
1905,520
1906,526
1907,526
1908,526
1909,543
1910,543
1911,523
1912,523
1913,526
1914,526
1915,526
1916,538
1917,538
1918,538
1919,517
1920,517
1921,522
1922,522
1923,522
1924,514
